1,6.764095,13.62436,599.3102,0.5053995,0,True
#
4,3.93826,18.11017,600,0.6608911,1,True
#
4,2.85289,13.50386,599.9395,0.8524166,4,True
#
4,7.921565,14.45151,584.421,0.858995,6,True
#
4,5.563378,14.91816,600,0.5862485,1,True
#
0,6.804143,14.82788,599.9761,0.5171531,0,True
#
19,6.124994,17.80559,595.3712,0.8200658,4,True
#
20,2.927177,12.19121,600,0.5852145,2,True
#
20,8.530912,10.14981,600,0.9853833,5,True
#
23,5.711759,16.36669,599.9667,0.5176245,7,True
#
6,6.604581,17.8652,599.9999,0.5270607,7,True
#
2,5.8322,17.33309,600,0.9780436,2,True
#
14,7.598015,12.07258,599.9987,0.532896,5,True
#
14,5.229959,17.32233,598.6234,0.9062057,2,True
#
2,1.627896,12.20242,599.9453,0.6597716,2,True
#
15,7.068594,15.76881,600,0.9127297,7,True
#
6,5.094783,12.26799,484.5224,0.7591277,3,True
#
2,5.43904,10.04893,599.3295,0.8109906,1,True
#
17,6.491141,12.30335,599.5602,0.7148985,1,True
#
26,4.659323,16.2836,581.7419,0.6180262,7,True
#
12,5.499482,11.88972,599.9092,0.6836523,7,True
#
3,1.685977,10.95145,599.5363,0.9883976,3,True
#
26,3.045741,18.79255,599.995,0.7314069,4,True
#
11,0.9594822,14.10908,599.9508,0.8866119,4,True
#
18,7.498058,13.9945,600,0.7733192,4,True
#
26,7.730696,16.7026,599.8065,0.9474884,2,True
#
10,3.12331,11.3805,600,0.5156043,2,True
#
17,0.220269,14.75914,600,0.9072142,3,True
#
11,1.26667,17.1981,600,0.9040136,6,True
#
29,7.024075,17.52311,600,0.6459225,3,True
#
4,6.814786,16.34001,523.5897,0.9593111,6,True
#
19,7.429895,16.43335,600,0.969071,2,True
#
11,2.469664,14.5776,599.8187,0.9985557,2,True
#
2,8.887957,15.642,599.8361,0.7564739,1,True
#
*
?
16,16.30655,2.415974,600,0.98772,4,True
#
19,19.57586,7.033808,600,0.7559167,6,True
#
16,19.46106,6.369777,600,0.5414685,1,True
#
6,18.51447,1.328286,592.9859,0.5545462,1,True
#
28,18.24385,1.851789,600,0.613988,0,True
#
7,12.34826,9.117859,600,0.880247,2,True
#
5,16.40833,0.7547438,358.6329,0.8194057,2,True
#
12,13.46368,8.968813,599.814,0.9291914,1,True
#
16,14.67575,3.303037,600,0.8374646,2,True
#
15,10.75286,0.8031225,360.5958,0.6195728,7,True
#
14,17.10981,8.220007,469.5863,0.9298963,7,True
#
18,17.21943,6.880953,599.5267,0.8136492,5,True
#
21,14.78427,9.579964,600,0.6479628,4,True
#
29,19.25805,7.611065,599.9998,0.8449782,1,True
#
14,15.34809,8.283728,600,0.5987713,6,True
#
6,12.89013,2.388572,599.9937,0.727825,0,True
#
1,19.27569,7.241169,600,0.7611979,1,True
#
6,11.75953,2.385888,598.4556,0.6657307,1,True
#
27,16.67221,5.322537,599.9996,0.5837632,3,True
#
20,18.71275,9.680836,533.416,0.5024607,5,True
#
26,12.04713,5.291209,600,0.8479002,5,True
#
26,15.58953,5.140779,583.0046,0.6088548,3,True
#
17,17.17582,3.246216,599.9925,0.9971722,2,True
#
20,10.83762,2.973104,599.9963,0.9958753,4,True
#
16,10.41372,3.936891,599.0744,0.6108208,6,True
#
14,10.50279,8.382669,600,0.7991767,7,True
#
24,15.54876,1.406654,600,0.7617255,2,True
#
26,18.04906,3.839734,590.321,0.581502,4,True
#
9,10.73312,7.177508,581.4403,0.945356,4,True
#
15,18.64672,9.672556,471.4699,0.5713973,1,True
#
2,18.91705,9.100788,599.9727,0.8421026,0,True
#
21,11.03614,0.6825638,600,0.771438,7,True
#
15,13.72393,2.763319,595.6259,0.5589219,4,True
#
6,17.23008,1.449364,599.9999,0.5321552,1,True
#
11,10.13462,6.458042,600,0.7797643,2,True
#
6,12.01732,4.991023,600,0.9166867,5,True
#
*
26,14.37372,17.3717,465.4336,0.5313854,5,True
#
11,16.59799,14.42953,599.9925,0.8461955,5,True
#
9,14.05201,16.52074,597.4924,0.8275022,2,True
#
22,15.16738,13.18423,599.9998,0.7187549,1,True
#
12,14.86654,19.34646,599.9984,0.5130167,0,True
#
18,14.96505,13.2365,585.0997,0.6755188,4,True
#
15,15.08754,13.38297,600,0.6596866,6,True
#
18,17.92394,13.34987,596.1667,0.9165074,5,True
#
29,16.21889,10.45662,599.9914,0.5998632,5,True
#
13,18.53392,18.59742,599.8515,0.9841813,1,True
#
11,18.53222,19.04338,599.9962,0.8989514,5,True
#
11,12.48257,18.76617,600,0.8370491,3,True
#
10,13.56028,16.26262,599.9526,0.5737052,2,True
#
29,18.1306,18.39198,599.9919,0.515606,1,True
#
14,19.8357,15.19488,600,0.9089493,1,True
#
2,11.22022,13.90889,434.0584,0.9656991,5,True
#
24,18.06073,13.42331,525.1146,0.7465807,1,True
#
23,10.57914,11.35571,599.0314,0.6209297,6,True
#
19,13.47702,15.57405,599.9188,0.701939,2,True
#
25,15.44187,13.40959,599.9908,0.5163032,1,True
#
19,15.38801,14.14927,600,0.7869999,3,True
#
20,18.02517,17.40732,563.8904,0.7606702,1,True
#
17,11.36131,15.4068,599.166,0.6866872,0,True
#
16,19.40859,17.98099,420.7733,0.5133414,6,True
#
9,17.75265,12.38187,580.1652,0.7162554,7,True
#
0,11.35652,15.6537,431.8925,0.5503672,7,True
#
26,14.16981,11.8753,600,0.7307451,0,True
#
1,19.8376,13.94028,600,0.8756698,0,True
#
5,15.78735,19.37286,600,0.878768,2,True
#
23,16.8055,14.43671,559.7047,0.9361845,1,True
#
4,11.5974,13.41255,600,0.775481,5,True
#
4,18.25756,11.95105,599.9674,0.7830489,5,True
#
29,11.28228,15.4592,600,0.7162169,6,True
#
29,17.20675,18.41347,599.9998,0.5194409,1,True
#
25,14.75911,10.11723,581.5853,0.5461685,6,True
#
3,15.76122,11.56879,600,0.6203237,1,True
#
*
?
/
19,-2.521557,-4.165811,599.9997,0.7036818,3,True
#
28,-8.253747,-8.17424,600,0.6233573,6,True
#
22,-2.243483,-3.152526,599.8809,0.8432011,6,True
#
27,-0.251224,-5.779026,600,0.6706452,6,True
#
12,-6.732975,-3.28598,600,0.94529,6,True
#
6,-0.9365678,-3.395429,491.0314,0.9935873,5,True
#
0,-1.163406,-9.670538,600,0.7395567,5,True
#
7,-5.756176,-8.367838,599.3566,0.9050573,0,True
#
23,-5.918525,-6.395325,583.8448,0.6350818,2,True
#
15,-2.018734,-0.6082153,599.9924,0.9101003,0,True
#
4,-3.808805,-6.700616,600,0.7977263,4,True
#
8,-6.105172,-6.361279,598.2184,0.7901419,5,True
#
29,-9.168891,-1.700269,599.7999,0.9412244,7,True
#
11,-2.881275,-0.382719,585.4374,0.9333478,0,True
#
8,-5.011091,-3.884697,599.4164,0.5705066,6,True
#
17,-6.89216,-5.364511,599.9969,0.6599505,1,True
#
0,-5.930491,-1.8369,600,0.9466113,6,True
#
9,-9.395346,-1.041878,599.9839,0.9891583,5,True
#
12,-8.596829,-4.952836,600,0.9551275,1,True
#
1,-4.306471,-7.740631,599.9998,0.7419659,6,True
#
24,-5.972715,-4.233356,600,0.5710778,3,True
#
1,-9.474003,-7.349352,600,0.8107613,2,True
#
13,-4.658923,-0.5818963,599.9945,0.7211025,4,True
#
5,-8.86025,-3.152388,600,0.6317035,1,True
#
6,-4.77483,-6.03,538.7462,0.5445341,2,True
#
8,-0.6044149,-9.025288,599.9948,0.9082349,2,True
#
20,-8.768465,-1.598673,600,0.7928138,1,True
#
20,-1.336244,-7.039589,539.3294,0.5792803,7,True
#
23,-8.29645,-3.053073,600,0.5113998,6,True
#
24,-6.14796,-8.308571,600,0.741634,5,True
#
12,-7.010699,-7.188688,600,0.9807517,1,True
#
17,-4.810524,-6.036873,487.5828,0.815418,5,True
#
27,-8.013717,-6.348499,592.691,0.9170765,1,True
#
20,-8.856157,-3.351284,599.9889,0.7188627,3,True
#
15,-3.229591,-6.780808,599.9958,0.8435231,2,True
#
24,-6.149116,-6.677293,588.1342,0.7019655,3,True
#
*
13,-7.222982,-18.66701,551.9175,0.7712845,5,True
#
1,-0.09433389,-19.35384,594.6904,0.5753399,4,False
#
16,-1.912117,-11.67105,599.9016,0.8992018,4,True
#
10,-3.664563,-19.57817,332.1084,0.5371261,1,True
#
29,-0.8084834,-14.59588,600,0.6451882,3,True
#
1,-1.852918,-17.75966,599.8278,0.8407607,6,True
#
2,-1.200771,-15.36036,600,0.9766405,7,True
#
18,-8.005776,-10.49866,599.9999,0.9017753,6,True
#
9,-7.736574,-11.94455,595.999,0.687654,0,True
#
22,-1.038709,-13.44209,599.9888,0.7030659,5,True
#
21,-4.342702,-17.26089,599.9991,0.6244165,4,True
#
16,-2.058961,-13.97211,398.496,0.7736801,0,True
#
4,-8.000073,-10.29722,544.1991,0.8111111,2,True
#
20,-7.246262,-17.38118,471.3413,0.8505564,5,True
#
8,-1.918845,-17.49809,599.9996,0.9672749,2,True
#
23,-0.9274626,-12.60624,599.9993,0.5479255,1,True
#
29,-2.865786,-19.43039,599.9935,0.7320952,4,True
#
15,-2.525447,-18.13161,600,0.6520919,7,True
#
10,-2.542302,-19.34975,599.9916,0.592782,3,True
#
17,-9.570336,-16.1638,600,0.9975258,1,True
#
18,-4.674955,-19.65359,448.4333,0.6831305,1,True
#
20,-6.804095,-19.09125,467.2245,0.7299114,4,True
#
7,-5.46397,-17.08078,600,0.9699155,6,True
#
11,-7.075013,-16.97101,599.6938,0.9349369,3,True
#
28,-6.621405,-16.71723,586.8051,0.9015019,6,True
#
10,-2.023383,-16.42274,600,0.9868485,0,True
#
1,-3.059434,-17.05891,598.819,0.6926717,7,True
#
25,-7.60241,-13.00028,600,0.837213,4,True
#
13,-3.614753,-17.01211,500.6995,0.5325052,6,True
#
20,-3.081573,-10.88221,599.9998,0.5586114,2,True
#
8,-9.740561,-16.02,600,0.707438,6,True
#
26,-3.110322,-12.54267,599.3622,0.742943,7,True
#
13,-2.994666,-13.37822,592.1513,0.6863137,2,True
#
3,-6.457829,-19.30268,546.3368,0.6834981,4,True
#
24,-9.952053,-16.12811,599.9969,0.7634035,2,True
#
2,-1.120663,-12.11544,600,0.9808131,1,True
#
*
?
24,-13.03617,-7.853589,600,0.9379383,3,True
#
12,-12.91083,-7.148952,599.9703,0.7113755,7,True
#
9,-13.34172,-0.3299069,376.2292,0.723768,5,True
#
16,-13.83449,-9.659193,599.9972,0.7422796,4,True
#
3,-15.25338,-3.016731,504.8582,0.5995142,1,True
#
19,-10.4928,-8.431257,499.8077,0.8471123,7,True
#
3,-13.19518,-5.603903,599.335,0.5491937,0,True
#
9,-10.12348,-7.168505,599.9958,0.8379543,2,True
#
11,-15.85505,-4.400115,600,0.6314687,1,True
#
20,-15.77395,-5.081275,600,0.7847492,0,True
#
6,-11.1083,-7.421121,600,0.8231074,3,True
#
9,-18.21591,-7.544908,599.9999,0.5338166,6,True
#
17,-11.34475,-2.947152,595.4803,0.6669141,1,True
#
2,-12.74505,-8.192646,600,0.5089759,2,True
#
28,-17.25468,-9.687765,599.9371,0.7805535,0,True
#
4,-19.02353,-2.600653,599.9557,0.9965611,2,True
#
1,-10.16162,-0.1933813,588.0693,0.5834636,3,True
#
21,-11.46352,-4.913495,599.9996,0.6543241,0,True
#
22,-13.82166,-9.624452,599.9729,0.954379,6,True
#
15,-18.61611,-0.2346921,422.6198,0.8777679,6,True
#
13,-19.64889,-3.243002,599.9825,0.9324697,1,True
#
13,-17.28802,-6.906929,600,0.8145178,6,True
#
28,-17.77476,-2.551749,599.9996,0.9058214,5,True
#
14,-14.50043,-3.757332,597.5274,0.7639697,1,True
#
20,-14.337,-9.914318,599.8658,0.5734334,3,True
#
20,-19.30878,-1.867332,600,0.9992782,2,True
#
0,-12.6493,-1.683726,600,0.8212252,0,True
#
0,-19.15803,-0.2146113,587.0192,0.9493746,5,True
#
13,-19.76343,-6.560718,600,0.5586026,2,True
#
14,-16.06366,-8.556538,600,0.5609654,7,True
#
26,-13.77351,-0.2928984,600,0.5331717,0,True
#
6,-11.92554,-5.140303,599.3179,0.6230575,6,True
#
6,-12.07422,-2.069006,600,0.8042444,2,True
#
2,-13.13663,-8.481164,600,0.9176113,6,True
#
27,-17.80478,-6.375685,599.9999,0.6764156,2,True
#
27,-11.05591,-9.655085,543.4956,0.6004425,6,True
#
*
22,-18.01442,-19.32323,600,0.9958354,0,True
#
16,-14.53043,-12.79028,599.9999,0.5069553,3,True
#
21,-17.65219,-18.80155,600,0.7276142,4,True
#
27,-16.13007,-11.67305,600,0.9569359,1,True
#
13,-10.01564,-16.58359,447.3986,0.5705765,5,True
#
20,-11.64285,-17.25111,599.1674,0.6091791,6,True
#
24,-12.56304,-16.8399,585.5273,0.9055316,7,True
#
10,-12.7947,-18.14789,600,0.7591758,0,True
#
29,-12.46993,-12.46321,581.4806,0.8667583,6,True
#
5,-11.60005,-13.00877,442.1559,0.7823445,4,True
#
5,-18.82388,-19.85765,600,0.8525326,2,True
#
11,-10.00191,-19.14991,599.995,0.7636875,5,True
#
14,-14.69928,-13.75476,599.9504,0.9326409,3,True
#
5,-12.85128,-12.5465,530.6935,0.7017746,6,True
#
23,-11.81287,-18.33396,572.2231,0.5297691,1,True
#
14,-14.57428,-11.43048,563.8481,0.5823994,6,True
#
18,-17.89357,-12.24683,596.7386,0.9749884,7,True
#
20,-16.37901,-15.75709,406.1059,0.5282333,1,True
#
5,-10.60462,-18.45353,599.9938,0.83662,6,True
#
0,-14.87998,-18.19083,512.7327,0.7210307,4,True
#
25,-18.22373,-12.81617,597.1099,0.5812225,3,True
#
14,-10.77232,-14.15911,600,0.6649622,0,True
#
29,-19.12889,-18.44474,492.5126,0.8156273,3,True
#
7,-13.27656,-16.6666,599.5468,0.5456825,1,True
#
7,-18.20595,-11.52407,599.9313,0.7629373,6,True
#
13,-10.35435,-15.08631,599.9995,0.7700348,7,True
#
10,-18.60658,-18.47847,600,0.6531302,2,True
#
22,-18.95438,-17.65605,549.6997,0.926882,5,True
#
14,-10.84849,-14.42889,572.9816,0.5455477,0,True
#
20,-11.55833,-12.69304,408.0474,0.6766112,0,True
#
15,-10.26913,-10.26419,596.3343,0.9968554,5,True
#
21,-15.88207,-16.03582,600,0.8492927,4,True
#
1,-13.52709,-11.00174,600,0.6445636,6,True
#
11,-11.30688,-15.64135,599.9999,0.5793254,0,True
#
27,-18.2729,-11.61897,600,0.5688923,4,True
#
26,-19.61299,-16.90421,599.9999,0.7930261,1,True
#
*
?
/
21,6.718301,-0.1608694,600,0.6637918,3,True
#
2,1.745903,-6.012011,600,0.843066,3,True
#
5,5.706141,-6.262294,600,0.9092428,7,True
#
25,3.182917,-8.4934,530.6597,0.5210646,4,True
#
19,6.463857,-9.687162,599.7217,0.6764941,3,True
#
24,3.37594,-1.862698,600,0.9635854,0,True
#
14,1.948192,-6.814221,599.9968,0.8698101,0,True
#
26,7.071421,-4.003696,599.9925,0.9664845,6,True
#
11,2.844172,-1.289173,600,0.7352935,3,True
#
1,8.021126,-8.06916,573.2451,0.7380141,2,True
#
1,0.09246826,-8.437685,567.4639,0.8440688,7,True
#
6,4.616218,-0.5479074,569.9811,0.5512721,2,True
#
12,2.149826,-7.830287,536.034,0.634689,4,True
#
11,6.429825,-3.586583,429.9909,0.5521534,7,True
#
5,3.06498,-8.79519,599.6969,0.67882,5,True
#
26,5.63282,-9.63257,539.0454,0.5028083,1,True
#
6,8.23048,-6.642406,599.269,0.7824075,1,True
#
22,7.593931,-0.7382786,598.0733,0.6708781,2,True
#
20,0.5251288,-7.520643,598.9304,0.9897782,4,True
#
16,4.217449,-6.90654,599.9991,0.5683981,5,True
#
24,9.320884,-7.959921,598.1564,0.9032245,4,True
#
3,9.249401,-8.844316,524.4231,0.7530766,7,True
#
28,5.48493,-2.787477,600,0.6867605,7,True
#
10,4.762178,-4.936102,599.9788,0.6067888,3,True
#
17,8.902011,-2.317847,600,0.6615206,5,True
#
8,3.480187,-0.938623,361.5912,0.9192243,5,True
#
15,8.721214,-6.72117,599.9979,0.8926038,2,True
#
8,6.118223,-7.21695,600,0.5315768,1,True
#
12,6.399815,-0.2388883,599.9985,0.9693479,3,True
#
27,4.970941,-8.301135,584.1269,0.7503864,0,True
#
5,3.435724,-2.007887,598.564,0.9279438,1,True
#
26,0.6368697,-3.483472,599.9938,0.8713751,1,True
#
24,5.050095,-6.561595,600,0.9033965,5,True
#
17,4.011945,-8.338999,599.999,0.6444619,2,True
#
22,1.627042,-5.44605,600,0.6141029,1,True
#
20,0.08608818,-9.410268,599.9999,0.8764596,0,True
#
*
21,7.101087,-11.88,600,0.5597084,4,True
#
9,2.067577,-13.99547,600,0.8518817,1,True
#
18,1.718524,-13.48904,393.3614,0.7302808,4,True
#
5,3.600264,-11.31229,599.999,0.9101213,5,True
#
6,7.867847,-10.92072,600,0.832154,5,True
#
27,0.7766747,-13.21257,599.9659,0.5782557,0,True
#
8,8.86674,-12.94472,599.9998,0.9316776,7,True
#
27,4.54452,-11.7119,600,0.6885117,4,True
#
28,5.603099,-12.69205,599.9969,0.7631333,3,True
#
20,1.192669,-16.1314,600,0.9906741,3,True
#
21,5.88818,-11.63806,599.517,0.5362991,4,True
#
5,2.284361,-15.81324,600,0.9178368,0,True
#
12,8.820168,-16.45633,599.8408,0.7736138,5,True
#
25,1.705906,-13.84264,600,0.9562886,6,True
#
